741, 238, 1094
503, 349, 1041
532, 370, 955
532, 370, 955
641, 524, 1106
330, 643, 1098
-216, 641, 1056
-329, 625, 1070
-8, 661, 1080
-429, 737, 1053
-984, 821, 762
-1411, 835, 830
-978, 798, 1519
-,-,-
242, -129, 797
339, -79, 943
94, -52, 1000
247, -91, 1090
519, -106, 1011
610, -85, 1006
626, -25, 1008
662, -30, 958
662, -30, 958
739, -80, 1026
822, -89, 1013
1030, -77, 968
1165, -10, 983
1264, -3, 1009
1209, 40, 963
1209, 40, 963
980, 99, 1020
982, 224, 931
978, 316, 953
823, 453, 940
400, 605, 996
400, 605, 996
-15, 683, 1029
-125, 745, 939
-500, 885, 860
-1077, 993, 1140
-,-,-
709, -40, 1195
893, -75, 1192
1316, -93, 944
1482, -81, 800
1226, -45, 872
949, 21, 943
777, 119, 989
777, 119, 989
954, 153, 1004
1254, 232, 1044
1033, 344, 1051
786, 473, 1031
309, 618, 1025
-142, 739, 1088
-602, 804, 1127
-762, 844, 1040
-1059, 841, 1081
-1352, 848, 1032
-1272, 757, 1127
-,-,-
512, -107, 982
424, -122, 796
165, -104, 1158
165, -104, 1158
845, -101, 1400
1004, -71, 1252
848, -60, 936
723, -67, 810
705, -102, 841
944, -53, 770
1093, -27, 922
824, 100, 1253
824, 100, 1253
683, 167, 1122
780, 212, 811
842, 287, 998
863, 435, 1090
609, 611, 1093
424, 739, 980
424, 739, 980
138, 804, 871
-374, 869, 875
-511, 890, 1089
-1028, 926, 1119
-1252, 901, 1047
-1162, 864, 1108
-,-,-
868, -194, 1236
1024, -180, 920
743, -162, 816
743, -162, 816
758, -163, 554
853, -126, 622
961, -77, 918
1005, 44, 972
942, 115, 798
1013, 117, 738
1013, 117, 738
811, 209, 1120
551, 239, 1122
645, 280, 1029
683, 307, 964
471, 435, 945
410, 557, 1043
151, 676, 1085
151, 676, 1085
-26, 711, 935
-216, 722, 853
-344, 715, 920
-746, 749, 1066
-1059, 749, 1155
-1247, 765, 1120
-1163, 734, 1212
-,-,-
564, -42, 945
517, -1, 1097
287, 25, 1129
722, -12, 1124
722, -12, 1124
914, -25, 1239
1101, 43, 1049
1045, 97, 978
919, 82, 1019
873, 109, 969
631, 191, 1039
631, 191, 1039
435, 268, 1037
412, 275, 999
600, 245, 1061
328, 311, 1023
12, 365, 969
-225, 401, 964
-225, 401, 964
-260, 418, 908
-407, 453, 943
-750, 508, 1009
-1010, 544, 1031
-1125, 485, 1114
-684, 416, 1105
-704, 487, 1239
-,-,-
316, -35, 1041
506, 27, 1173
498, 26, 1152
498, 26, 1152
622, -19, 1074
790, -55, 1004
824, -59, 1062
773, -31, 1027
516, 6, 790
730, -40, 853
730, -40, 853
1072, -82, 1057
1234, -77, 1176
956, -13, 971
654, 75, 1075
519, 135, 1015
581, 154, 970
581, 154, 970
424, 198, 1105
411, 286, 1040
179, 454, 1005
-48, 605, 948
-72, 666, 1013
-201, 821, 1037
-659, 883, 1182
-923, 867, 1082
-923, 867, 1082
-1300, 875, 1306
-,-,-
769, -144, 942
825, -121, 977
801, -75, 1134
587, -67, 1288
742, -15, 952
742, -15, 952
1235, -45, 877
1062, -27, 993
911, 4, 1030
901, 16, 970
897, 39, 824
897, 39, 824
836, 101, 794
770, 119, 924
596, 177, 1043
582, 202, 968
582, 202, 968
719, 283, 820
595, 356, 1063
375, 453, 1034
209, 563, 990
-76, 667, 1035
-305, 727, 1032
-596, 794, 1018
-596, 794, 1018
-837, 811, 1025
-1038, 781, 1076
-1044, 711, 1139
-1045, 691, 1310
-,-,-
405, -131, 827
405, -131, 585
609, -64, 585
116, -74, 1019
889, -35, 1359
1015, 59, 920
493, 70, 1012
743, 7, 1031
743, 7, 1031
743, -23, 934
743, 67, 1138
1029, 106, 971
1033, 121, 1069
886, 172, 1003
686, 229, 1062
686, 229, 1062
506, 310, 927
484, 376, 985
245, 441, 954
-34, 533, 1059
-241, 591, 897
-538, 681, 970
-538, 681, 970
-858, 682, 971
-1047, 705, 1161
-911, 680, 1220
-,-,-
327, -104, 919
894, -131, 1016
619, -197, 1244
582, -155, 1033
708, -140, 941
672, -106, 951
672, -106, 951
713, -80, 983
1043, -58, 967
1222, -47, 1025
992, -18, 1040
634, 27, 1064
660, 83, 988
660, 83, 988
762, 138, 1027
799, 189, 954
678, 263, 1016
374, 363, 982
171, 427, 907
189, 473, 947
189, 473, 947
-22, 552, 997
-304, 620, 1006
-535, 633, 877
-653, 576, 1043
-1078, 579, 1134
-1108, 591, 1202
-,-,-
756, -158, 1024
152, -70, 1413
850, -103, 1281
698, -123, 958
573, -156, 1248
734, -153, 916
705, -143, 862
817, -96, 787
931, -54, 933
931, -54, 933
1090, -19, 1059
992, 4, 993
955, 50, 1091
1001, 154, 1049
1018, 195, 1015
840, 275, 939
840, 275, 939
617, 364, 916
358, 465, 963
140, 548, 982
202, 584, 832
-62, 666, 975
-62, 666, 975
-530, 688, 1011
-806, 707, 1037
-987, 747, 981
-1038, 766, 1050
-,-,-
625, -65, 944
625, -65, 944
847, -165, 1091
517, -148, 1225
815, -145, 961
912, -103, 895
957, -97, 1004
1104, -75, 997
1073, -18, 948
1073, -18, 948
970, 61, 863
891, 119, 1007
830, 190, 1129
593, 240, 1084
841, 223, 952
763, 265, 970
763, 265, 970
425, 374, 937
6, 465, 939
-168, 516, 978
-134, 562, 978
-335, 632, 1045
-638, 690, 1021
-638, 690, 1021
-810, 704, 1052
-1012, 730, 1156
-988, 749, 1196
-,-,-
666, -162, 1047
660, -187, 1203
632, -165, 1308
696, -173, 1206
662, -187, 962
807, -205, 866
875, -164, 944
712, -113, 1021
696, -57, 925
915, 15, 868
915, 15, 868
1165, 54, 929
1200, 109, 991
992, 144, 834
860, 219, 742
860, 219, 742
473, 220, 1014
81, 308, 968
539, 346, 1125
337, 445, 1123
146, 497, 1136
-214, 528, 1116
-469, 540, 1142
-406, 557, 916
-406, 557, 916
-510, 584, 1027
-710, 657, 992
-828, 673, 1146
-,-,-
