-,-,-
360, -1618, -768
417, -1944, -837
417, -1998, -745
396, -1998, -763
356, -1998, -840
337, -1993, -837
326, -1897, -764
273, -1709, -674
236, -1437, -637
220, -1147, -513
183, -951, -414
139, -775, -352
93, -459, -379
56, -177, -427
34, -10, -391
58, 340, -314
58, 340, -314
42, 856, -240
-27, 1212, -71
40, 1575, 522
79, 1947, 743
162, 1997, 392
162, 1997, 392
294, 1815, 6
-,-,-
284, -1998, -806
258, -1995, -870
218, -1998, -951
197, -1993, -946
186, -1799, -846
170, -1464, -712
135, -1135, -647
99, -895, -585
74, -652, -514
36, -397, -467
-12, -172, -404
-25, 44, -287
-44, 304, -25
-101, 457, 195
-146, 725, 210
-146, 725, 210
-172, 1021, 212
-163, 1122, 287
-116, 1131, 371
-54, 1196, 305
61, 1198, 171
185, 1072, 30
-,-,-
350, -1375, -700
436, -1603, -903
425, -1859, -938
397, -1992, -1039
371, -1998, -1253
391, -1998, -1152
331, -1998, -982
262, -1993, -914
212, -1772, -853
140, -1475, -785
93, -1166, -721
33, -829, -638
-43, -547, -582
-116, -236, -396
-187, 117, -349
-208, 438, -262
-204, 591, -55
-180, 643, 170
-160, 675, 332
-160, 675, 332
-144, 801, 433
-84, 971, 497
14, 1293, 430
66, 1500, 175
160, 1410, 19
300, 1114, -23
300, 1114, -23
412, 781, -108
-,-,-
108, -1380, -607
175, -1671, -706
156, -1819, -788
141, -1958, -839
92, -1998, -919
85, -1998, -875
99, -1998, -897
134, -1998, -887
153, -1998, -831
142, -1756, -835
105, -1237, -788
81, -764, -629
12, -436, -535
-25, -209, -467
-46, 28, -347
-46, 28, -347
-95, 210, -253
-105, 373, -112
-106, 464, 87
-99, 519, 227
-104, 652, 252
-104, 903, 274
-100, 1145, 285
-100, 1145, 285
-63, 1298, 241
2, 1297, 157
108, 1159, 100
226, 967, 27
320, 743, -176
-,-,-
373, -1540, -645
388, -1730, -581
393, -1919, -707
364, -1998, -965
358, -1998, -1136
374, -1998, -1059
353, -1998, -923
353, -1994, -778
329, -1795, -676
283, -1419, -666
213, -964, -582
113, -587, -540
0, -283, -477
0, -283, -477
-75, 18, -407
-116, 255, -345
-105, 376, -225
-97, 430, -95
-114, 528, 12
-144, 765, 114
-144, 765, 114
-161, 1002, 95
-139, 1050, 117
-84, 956, 225
-48, 837, 316
10, 730, 363
99, 630, 298
99, 630, 298
177, 492, 162
246, 343, 81
313, 230, -98
419, -36, -449
419, -36, -449
-,-,-
268, -1397, -768
340, -1781, -740
359, -1998, -772
367, -1998, -844
361, -1998, -921
359, -1998, -951
363, -1998, -899
355, -1998, -721
299, -1720, -660
223, -1255, -583
135, -861, -535
51, -580, -494
-24, -387, -416
-83, -202, -343
-119, 47, -282
-131, 261, -156
-138, 419, -25
-143, 597, 58
-143, 597, 58
-179, 745, -62
-134, 713, 212
-127, 655, 154
-32, 894, 257
-19, 1014, 125
-2, 990, -43
-2, 990, -43
72, 864, -19
155, 601, -10
-,-,-
319, -1606, -750
313, -1904, -759
262, -1998, -798
170, -1983, -1025
153, -1883, -960
-30, -1748, -1025
160, -1297, -912
71, -1965, -490
162, -1675, -512
71, -1354, -716
-50, -882, -810
-50, -882, -810
-106, -482, -718
-149, -314, -553
-150, -284, -254
-154, -203, -117
-120, -22, 4
-80, 228, 160
-58, 457, 241
-58, 676, 199
-61, 803, 199
-61, 803, 199
-38, 706, 258
0, 699, 282
28, 838, 231
48, 890, 121
48, 890, 121
90, 826, 46
125, 682, -46
162, 514, -115
214, 330, -137
214, 330, -137
246, 149, -238
296, -64, -416
356, -492, -655
-,-,-
222, -1767, -875
209, -1924, -894
214, -1998, -828
188, -1998, -769
197, -1998, -680
205, -1998, -562
180, -1920, -426
121, -1626, -380
42, -1311, -422
-38, -1034, -456
-110, -828, -506
-140, -592, -501
-147, -240, -416
-163, 80, -285
-163, 80, -165
-165, 289, -165
-139, 412, -112
-104, 482, -88
-55, 636, -80
-31, 891, -90
-7, 1070, -80
46, 1106, -85
46, 1106, -85
115, 934, -140
180, 692, -65
211, 562, -37
234, 465, -85
241, 319, -90
241, 319, -90
220, 183, -106
218, -35, -150
-,-,-
250, -1834, -833
214, -1974, -938
208, -1998, -964
236, -1998, -831
274, -1998, -732
263, -1998, -542
207, -1937, -391
127, -1631, -361
48, -1193, -438
48, -1193, -438
-36, -764, -543
-117, -368, -604
-141, -55, -496
-150, 231, -304
-157, 366, -147
-151, 320, -5
-130, 291, 40
-118, 385, 37
-114, 507, 49
-114, 507, 49
-70, 467, 124
-30, 516, 72
13, 597, 95
25, 529, 158
25, 529, 158
29, 557, 164
34, 601, 145
47, 570, 73
47, 570, 73
66, 484, -65
100, 348, -127
135, 157, -217
190, -212, -332
-,-,-
126, -1440, -899
173, -1799, -887
219, -1998, -881
225, -1998, -886
162, -1998, -957
87, -1998, -1052
36, -1863, -1068
31, -1530, -853
-7, -1217, -642
-76, -907, -532
-142, -568, -461
-207, -283, -375
-199, -48, -265
-176, 146, -131
-163, 187, 2
-163, 187, 2
-138, 149, 132
-109, 124, 131
-72, 127, 120
-33, 125, 117
5, 127, 147
5, 127, 147
33, 197, 178
52, 282, 143
54, 364, 133
54, 364, 133
22, 623, 168
-51, 964, 97
-91, 1160, -120
-29, 1071, -357
-,-,-
330, -1504, -687
339, -1701, -735
358, -1908, -754
361, -1998, -723
292, -1998, -844
195, -1998, -1089
164, -1937, -1033
155, -1793, -756
89, -1570, -542
24, -1309, -439
-42, -1045, -417
-110, -763, -445
-163, -546, -479
-163, -305, -383
-156, 21, -218
-156, 297, -107
-155, 428, -26
-139, 502, 23
-121, 612, 68
-114, 742, 78
-114, 742, 78
-68, 720, 191
3, 785, 215
60, 855, 128
106, 803, 74
106, 803, 74
155, 666, 118
205, 534, 117
220, 419, -29
217, 336, -204
191, 270, -355
-,-,-
278, -1613, -852
230, -1845, -854
223, -1968, -852
185, -1945, -1001
140, -1889, -1071
158, -1821, -771
140, -1662, -519
106, -1473, -420
50, -1348, -269
-17, -1237, -190
-84, -1037, -272
-122, -822, -393
-126, -652, -405
-123, -498, -323
-117, -312, -299
-108, -101, -293
-84, 93, -217
-84, 93, -217
-65, 249, -124
-52, 481, -94
-64, 709, -33
-63, 774, 94
8, 805, 338
8, 805, 338
33, 1056, 318
22, 1212, 237
60, 1090, 132
110, 845, 18
110, 845, 18
143, 616, -137
193, 362, -179
209, 108, -231
249, -200, -403
360, -731, -533
455, -1343, -653
-,-,-
265, -1548, -766
271, -1552, -887
238, -1520, -989
174, -1537, -1017
133, -1602, -998
157, -1788, -895
187, -1977, -770
179, -1998, -671
146, -1936, -665
113, -1580, -719
31, -1150, -761
-65, -816, -714
-153, -570, -643
-196, -293, -680
-176, -87, -506
-166, 54, -273
-145, 226, -90
-129, 482, 7
-138, 690, 30
-138, 690, 30
-182, 842, 34
-165, 679, 260
-93, 585, 369
-26, 674, 314
24, 655, 292
24, 655, 292
54, 601, 267
72, 574, 223
90, 513, 112
90, 513, 112
126, 420, 6
158, 322, -84
165, 189, -167
172, -6, -300
216, -276, -493
-,-,-
177, -1894, -906
160, -1848, -874
181, -1815, -855
207, -1828, -669
213, -1794, -422
151, -1709, -383
84, -1486, -427
1, -1194, -456
-91, -925, -474
-157, -734, -449
-176, -530, -363
-178, -331, -294
-207, -128, -285
-197, 22, -193
-197, 22, -193
-186, 99, -119
-174, 83, -15
-152, 151, 74
-140, 310, 60
-137, 443, 28
-137, 443, 28
-118, 443, 96
-75, 433, 183
-23, 457, 186
16, 449, 172
11, 453, 219
11, 453, 219
8, 504, 188
-5, 527, 64
0, 466, -107
0, 466, -107
34, 342, -199
-,-,-
181, -1150, -776
224, -1353, -920
232, -1598, -1028
214, -1829, -1100
202, -1977, -1161
243, -1998, -980
243, -1998, -873
225, -1997, -873
186, -1833, -733
139, -1551, -552
79, -1248, -487
-20, -907, -544
-140, -639, -506
-253, -418, -464
-280, -232, -318
-283, 25, -133
-270, 240, -2
-250, 244, -18
-203, 149, 19
-138, 109, 39
-75, 168, 0
-75, 168, 0
-9, 350, -37
-1, 553, -47
-12, 635, -50
-12, 635, -50
-2, 660, 17
25, 681, 168
20, 789, 249
20, 789, 170
-,-,-
-17, -1005, -768
104, -1273, -1105
150, -1632, -1312
247, -1978, -1512
364, -1998, -1518
444, -1998, -1238
409, -1998, -1043
337, -1998, -812
238, -1936, -753
147, -1586, -651
61, -1244, -559
-31, -843, -548
-100, -378, -555
-98, 74, -547
-76, 407, -358
-59, 639, -193
-42, 703, -93
-30, 718, -33
-24, 748, -46
-24, 748, -46
-38, 779, -75
-43, 905, -34
-56, 1055, -31
-70, 1092, -118
-60, 1004, -168
-29, 868, -163
-,-,-
120, -1226, -843
126, -1507, -1023
177, -1820, -1128
166, -1998, -1143
157, -1998, -1265
171, -1998, -1156
149, -1998, -956
88, -1889, -829
41, -1599, -640
-29, -1267, -524
-92, -915, -461
-154, -606, -422
-195, -412, -352
-200, -246, -255
-154, -46, -131
-126, 199, -30
-112, 349, 42
-112, 349, 107
-85, 323, 107
-37, 365, 86
5, 495, 30
17, 665, 82
17, 665, 82
6, 790, 200
-23, 911, 159
-35, 988, 89
-35, 988, 89
-4, 997, 7
60, 881, -71
135, 666, -80
-,-,-
178, -1378, -904
242, -1640, -1087
295, -1935, -1038
342, -1998, -797
317, -1998, -684
295, -1998, -684
281, -1998, -622
231, -1928, -527
150, -1623, -517
72, -1309, -487
14, -988, -479
-66, -668, -469
-145, -508, -403
-179, -369, -306
-168, -224, -266
-156, -133, -141
-131, 6, -78
-142, 183, -172
-142, 183, -172
-119, 331, -65
-99, 461, 51
-82, 590, 141
-46, 629, 232
10, 773, 286
38, 964, 198
38, 964, 198
-,-,-
169, -1388, -694
175, -1545, -782
213, -1781, -875
201, -1963, -1048
151, -1998, -1202
-253, -747, -1845
-72, -1938, -919
233, -1928, -604
124, -1695, -589
-37, -1468, -820
-115, -906, -907
-139, -404, -791
-120, -320, -475
-108, -474, -91
-90, -430, 45
-35, -239, 69
10, -31, 282
29, 121, 430
25, 283, 368
25, 283, 368
18, 579, 220
-47, 895, 75
-60, 868, 113
-60, 868, 113
-12, 851, 161
13, 959, 68
65, 899, 27
142, 737, 57
142, 737, 57
200, 571, 35
257, 408, -52
301, 263, -158
-,-,-
102, -1091, -669
127, -1307, -713
157, -1482, -854
150, -1660, -1001
144, -1854, -966
99, -1992, -963
90, -1998, -1016
95, -1998, -938
93, -1938, -849
73, -1724, -777
43, -1410, -721
7, -1110, -659
-38, -872, -590
-90, -665, -478
-133, -452, -310
-154, -227, -190
-188, -62, -42
-211, 106, -31
-220, 206, -114
-205, 211, -104
-160, 154, 43
-160, 154, 43
-109, 176, 141
-65, 329, 122
-34, 443, 81
23, 544, 153
23, 544, 153
57, 843, 143
76, 1046, 12
99, 1193, -70
-,-,-
205, -1473, -846
197, -1685, -927
235, -1889, -1060
271, -1998, -1150
326, -1998, -929
343, -1998, -689
309, -1985, -645
259, -1772, -592
210, -1422, -520
133, -1028, -566
59, -708, -524
-8, -499, -450
-43, -312, -336
-44, -45, -123
-90, 226, -54
-90, 226, -54
-114, 297, -44
-113, 243, 21
-102, 257, 81
-83, 368, 70
-70, 368, 108
-70, 486, 108
-73, 602, 151
-61, 784, 194
-56, 951, 144
-11, 954, 82
-11, 954, 82
70, 850, 12
159, 678, -78
224, 492, -206
253, 297, -355
289, 99, -550
289, 99, -550
-,-,-
266, -1713, -940
342, -1975, -1031
320, -1998, -1158
337, -1998, -1163
325, -1998, -949
264, -1977, -830
182, -1697, -752
84, -1403, -644
-22, -1138, -573
-108, -929, -555
-151, -731, -563
-131, -471, -460
-96, -278, -287
-61, -141, -237
-50, 57, -245
-25, 193, -176
-22, 263, -73
-29, 306, -35
-29, 306, -35
-43, 415, -66
-74, 632, -43
-81, 851, 97
-71, 1018, 173
-39, 1052, 166
-39, 1052, 166
56, 866, 286
161, 669, 364
224, 584, 171
283, 498, -83
339, 339, -195
339, 339, -195
-,-,-
182, -1940, -1099
158, -1997, -1114
203, -1998, -943
231, -1997, -810
215, -1876, -762
157, -1566, -723
89, -1219, -709
17, -923, -709
-39, -646, -672
-65, -321, -501
-65, -321, -501
-119, 39, -329
-173, 269, -267
-191, 403, -161
-174, 488, -29
-165, 630, 43
-180, 823, 95
-162, 772, 285
-78, 693, 360
-78, 693, 360
0, 755, 271
73, 713, 275
112, 654, 237
157, 648, 163
157, 648, 163
210, 557, 10
258, 422, -127
-,-,-
236, -1330, -947
277, -1676, -987
271, -1985, -944
239, -1998, -1044
209, -1998, -1126
221, -1998, -960
247, -1998, -763
212, -1891, -705
129, -1476, -652
45, -1094, -610
-42, -824, -584
-85, -655, -522
-98, -436, -494
-112, -159, -401
-136, 81, -293
-133, 229, -151
-124, 245, -42
-98, 231, 84
-72, 289, 149
-72, 289, 149
-63, 403, 108
-52, 452, 167
-30, 485, 198
-20, 574, 147
-13, 738, 140
-13, 738, 140
-11, 900, 106
6, 911, -88
74, 754, -180
166, 525, -186
166, 525, -186
246, 310, -165
-,-,-
193, -1181, -886
182, -1296, -1060
195, -1462, -1192
247, -1754, -980
205, -1791, -1020
196, -1854, -996
219, -1900, -786
220, -1865, -612
160, -1722, -549
95, -1476, -545
95, -1476, -545
21, -1205, -594
-52, -1022, -596
-107, -848, -572
-131, -659, -504
-147, -332, -439
-164, -24, -361
-172, 203, -205
-175, 370, -119
-161, 459, -45
-133, 474, 74
-100, 485, 149
-65, 495, 218
-30, 470, 241
-30, 470, 241
22, 511, 251
77, 569, 218
98, 636, 223
114, 681, 217
114, 681, 217
128, 683, 87
177, 572, -37
226, 344, -94
231, 82, -128
231, 82, -128
211, -119, -282
253, -433, -577
309, -1085, -607
371, -1821, -633
350, -1998, -646
-,-,-
145, -1998, -919
125, -1998, -986
156, -1998, -1027
175, -1998, -898
159, -1995, -759
95, -1687, -656
10, -1198, -594
10, -1198, -594
-76, -828, -568
-138, -586, -511
-198, -325, -455
-195, 31, -370
-188, 285, -200
-160, 304, -39
-114, 206, 197
-71, 289, 240
-43, 502, 115
-71, 671, -6
-71, 671, -6
-35, 597, 191
-28, 521, 165
27, 572, 247
60, 630, 219
60, 630, 219
65, 652, 146
76, 652, 136
76, 588, 58
76, 588, 58
107, 473, -43
163, 308, -130
223, 40, -221
252, -293, -281
245, -548, -390
211, -768, -476
211, -768, -476
171, -1007, -663
210, -1413, -760
-,-,-
275, -1723, -988
288, -1895, -948
295, -1964, -966
266, -1998, -1013
263, -1998, -956
264, -1998, -782
216, -1946, -598
137, -1739, -510
83, -1482, -475
30, -1190, -447
-29, -934, -464
-29, -934, -464
-66, -757, -433
-66, -547, -380
-25, -205, -317
-3, 161, -223
-38, 356, -206
-65, 257, -152
-44, 130, -50
0, 171, -43
0, 171, -43
8, 400, 63
-28, 673, 179
-63, 849, 292
-63, 849, 292
-73, 967, 283
-54, 981, 241
14, 892, 272
112, 749, 219
184, 544, 58
184, 544, 58
232, 349, -83
258, 189, -266
261, 13, -495
306, -382, -833
364, -1187, -997
-,-,-
160, -1117, -813
183, -1232, -920
198, -1339, -1047
215, -1569, -1164
218, -1984, -1163
176, -1982, -1183
123, -1937, -1125
57, -1833, -1097
29, -1661, -1029
8, -1433, -941
-17, -1216, -770
-83, -975, -709
-83, -975, -709
-145, -774, -652
-187, -529, -648
-182, -252, -531
-170, 0, -356
-146, 151, -172
-109, 107, -15
-68, 192, 26
-37, 321, 12
-19, 505, 71
-19, 505, 71
-19, 680, 90
-14, 795, 97
5, 847, 112
5, 847, 112
22, 887, 71
74, 808, 62
137, 609, 145
137, 609, 145
160, 467, 108
179, 397, -10
199, 290, -111
200, 154, -179
212, -91, -293
248, -479, -461
248, -479, -461
258, -1054, -595
303, -1667, -756
406, -1998, -772
-,-,-
220, -1735, -1013
246, -1905, -1048
220, -1981, -1096
223, -1998, -1001
249, -1997, -967
259, -1988, -918
253, -1921, -807
203, -1722, -702
112, -1408, -698
52, -1068, -647
2, -837, -559
-45, -724, -511
-80, -591, -491
-90, -297, -425
-98, 93, -259
-99, 319, -49
-93, 357, 68
-93, 357, 68
-61, 382, 157
-34, 464, 165
-58, 667, 73
-102, 791, 37
-102, 791, 37
-78, 689, 235
-52, 649, 270
-20, 667, 289
7, 604, 302
7, 604, 302
23, 455, 325
19, 323, 241
23, 143, 129
23, 143, 129
41, -55, 14
49, -246, -68
41, -447, -203
49, -612, -301
102, -817, -409
132, -1150, -586
132, -1150, -705
81, -1375, -705
34, -1401, -628
127, -1477, -372
291, -1636, -377
423, -1825, -235
-,-,-
181, -1037, -741
233, -1293, -810
251, -1566, -1012
255, -1768, -1180
253, -1919, -1254
222, -1975, -1304
211, -1974, -1281
211, -1955, -1162
219, -1868, -943
220, -1719, -794
199, -1479, -639
140, -1143, -547
50, -883, -498
-13, -699, -414
-58, -556, -395
-91, -391, -375
-108, -200, -301
-120, -40, -220
-139, 85, -141
-140, 219, -81
-146, 372, -18
-159, 561, 74
-160, 692, 106
-160, 692, 106
-144, 715, 141
-87, 685, 185
-33, 682, 222
25, 664, 262
